year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2022   07   23    00   00        32.50       826.61     1000.91     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.40    13.20    32.40     0.00     322.00    877.00     35.00    360.00        0.76
2022   07   23    00   01        32.40       826.64     1001.01     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.40    13.50    32.40     0.00     319.00    856.00     33.00    320.80        0.36
2022   07   23    00   02        32.40       826.61     1000.98     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.40    13.60    32.40     0.00     316.00    838.00     32.00    342.40        0.41
2022   07   23    00   03        32.40       826.59     1000.95     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.40    13.70    32.40     0.00     317.00    828.00     32.00   -999.99     -999.99
2022   07   23    00   04        32.40       826.62     1000.99     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.40    13.70    32.50     0.00     314.00    824.00     31.00      0.00        0.09
2022   07   23    00   05        32.40       826.70     1001.08     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.30    14.10    32.40     0.00     316.00    819.00     32.00    360.00        0.31
2022   07   23    00   06        32.30       826.69     1001.13     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.20    14.00    32.30     0.00     314.00    810.00     31.00    360.00        0.71
2022   07   23    00   07        32.30       826.64     1001.07     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.20    14.20    32.30     0.00     311.00    791.00     29.00    360.00        0.66
2022   07   23    00   08        32.20       826.66     1001.16     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.10    15.10    32.30     0.00     309.00    762.00     28.00      0.00        1.30
2022   07   23    00   09        32.20       826.74     1001.26     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.10    15.60    32.20     0.00     306.00    730.00     26.00      0.00        0.24
2022   07   23    00   10        32.10       826.73     1001.31     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     32.00    15.90    32.10     0.00     303.00    691.00     25.00      0.00        0.32
2022   07   23    00   11        32.10       826.76     1001.34     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.90    16.50    32.10     0.00     298.00    653.00     22.00      0.00        0.40
2022   07   23    00   12        32.00       826.71     1001.34     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.90    16.20    32.10     0.00     297.00    618.00     21.00      0.00        0.60
2022   07   23    00   13        31.90       826.72     1001.42     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.90    15.80    32.00     0.00     293.00    591.00     19.00      0.00        1.23
2022   07   23    00   14        31.90       826.78     1001.49     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.80    15.20    31.90     0.00     290.00    575.00     18.00      0.00        1.40
2022   07   23    00   15        31.80       826.74     1001.50     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.80    15.40    31.90     0.00     293.00    569.00     19.00      0.00        2.06
2022   07   23    00   16        31.80       826.73     1001.49     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.70    16.00    31.80     0.00     291.00    566.00     18.00      0.00        1.70
2022   07   23    00   17      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    16.10    31.70     0.00     291.00    567.00     18.00      0.00        2.09
2022   07   23    00   18        31.60       826.77     1001.66     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.50    16.50    31.70     0.00     291.00    568.00     18.00      0.00        2.42
2022   07   23    00   19        31.60       826.75     1001.64     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.50    15.80    31.60     0.00     290.00    568.00     18.00      0.00        2.69
2022   07   23    00   20        31.70       826.74     1001.57     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    15.20    31.60     0.00     290.00    562.00     18.00      0.00        4.76
2022   07   23    00   21        31.70       826.76     1001.59     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    15.30    31.70     0.00     289.00    551.00     17.00      0.00        4.89
2022   07   23    00   22        31.70       826.74     1001.57     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    15.90    31.60     0.00     288.00    541.00     17.00      0.00        5.17
2022   07   23    00   23        31.70       826.88     1001.73     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    16.70    31.60     0.00     286.00    531.00     16.00      0.00        4.67
2022   07   23    00   24        31.60       826.85     1001.76     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.60    16.00    31.60     0.00     285.00    522.00     15.00      0.00        4.82
2022   07   23    00   25        31.20       826.83     1001.98     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     31.10    18.10    31.40     0.00     284.00    512.00     15.00      0.00        5.11
2022   07   23    00   26        30.40       826.69     1002.31     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     30.20    20.80    30.60     0.00     284.00    506.00     15.00      0.00        7.73
